URL,Paragraph
https://qualificar.es.gov.br/,Seja bem-vindo ao
https://qualificar.es.gov.br/,Qualificar ES
https://qualificar.es.gov.br/,
https://qualificar.es.gov.br/,Qualificação mais perto de você
https://qualificar.es.gov.br/,"O Programa Qualificar ES nasceu em maio de 2019, com o objetivo de promover a qualificação profissional do cidadão capixaba. Com foco no empreendedorismo, na empregabilidade e na inovação, o Governo do Espírito Santo, por meio da Secretaria da Ciência, Tecnologia, Inovação e Educação Profissional (SECTI), oferece cursos gratuitos nas mais diversas áreas, contribuindo para a formação profissional de milhares de cidadãos."
https://qualificar.es.gov.br/,"


"
https://qualificar.es.gov.br/, 
https://qualificar.es.gov.br/,Vice-governador do Estado
https://qualificar.es.gov.br/,Governador do Estado
https://qualificar.es.gov.br/,Gerente de Educação Profissional
https://qualificar.es.gov.br/,Subsecretária de Educação Profissional
https://qualificar.es.gov.br/,"Secretário da Ciência, Tecnologia, Inovação e Educação Profissional"
https://qualificar.es.gov.br/,600
https://qualificar.es.gov.br/,600000
https://qualificar.es.gov.br/,60
https://qualificar.es.gov.br/,150
https://startupi.com.br/mulheres-positivas-curso-de-tecnologia/,"Para começar 2024 turbinando a carreira, o aplicativo Mulheres Positivas está com um curso de tecnologia 100% online e gratuito para mulheres que querem evoluir no mercado, estão em transição ou recolocação."
https://startupi.com.br/mulheres-positivas-curso-de-tecnologia/,Serão 6 meses de formação com Certificado Oracle. As inscrições vão até o dia 10 de janeiro e é necessário baixar o aplicativo Mulheres Positivas para se inscrever.
https://startupi.com.br/mulheres-positivas-curso-de-tecnologia/,"A plataforma foi criada desde 2010, com o objetivo de promover o desenvolvimento pessoal e profissional de mulheres com mais de 200 cursos, vídeos de capacitação, histórias inspiradoras e oferta de vagas no mercado de trabalho em todo o Brasil. O aplicativo pode ser baixado gratuitamente agora e nas lojas App Store e Google Play."
https://startupi.com.br/mulheres-positivas-curso-de-tecnologia/,"No aplicativo Mulheres Positivas as usuárias encontram diversos conteúdos para evolução pessoal e profissional, como vagas de emprego, cursos e e-books. Para saber mais entre no site."
https://startupi.com.br/mulheres-positivas-curso-de-tecnologia/,Acesse aqui e saiba como você e o Startupi podem se tornar parceiros para impulsionar seus esforços de comunicação. Startupi – Jornalismo para quem lidera a inovação.
https://startupi.com.br/mulheres-positivas-curso-de-tecnologia/,"Jornalista formada pela PUC-SP, com experiência em jornalismo digital. Entusiasta da educação, inovação e tecnologia."
https://startupi.com.br/mulheres-positivas-curso-de-tecnologia/,
https://startupi.com.br/mulheres-positivas-curso-de-tecnologia/,"Fundado em dezembro de 2008, o Startupi é o principal portal de conteúdo direcionado ao mercado de startups, inovação, investimentos e empreendedorismo no Brasil."
https://startupi.com.br/mulheres-positivas-curso-de-tecnologia/,Email: contato@startupi.com.br
https://startupi.com.br/mulheres-positivas-curso-de-tecnologia/,"
Type above and press Enter to search. Press Esc to cancel."
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,Follow Us on Social Media!
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,"

São Paulo, 22 de março de 2021 – A International Finance Corporation (IFC), membro do Grupo Banco Mundial, e a Microsoft Participações promovem, a partir do dia 31 de março, um programa de capacitação para fomentar o empreendedorismo feminino no setor de tecnologia. Ele é composto por uma série de workshops online, gratuitos e abertos ao público, com foco no aperfeiçoamento do modelo de gestão de negócios e na ampliação das oportunidades de captação futura de startups lideradas por mulheres no Brasil `.Essa iniciativa faz parte da parceria formalizada em janeiro entre IFC e Microsoft para fomentar o empreendedorismo feminino e as oportunidades para pessoas em situação de refúgio no setor de tecnologia no Brasil. A primeira ação foi a realização do workshop público sobre as dimensões ESG (sigla em inglês para Ambiental, Social e Governança Corporativa) em empresas de tecnologia e startups em estágio inicial. O programa de capacitação conta também com o apoio da WE Ventures - fundo de investimentos criado como parte da iniciativa Women Entrepreneurship (WE), idealizada pela Microsoft Participações, Bertha Capital, Sebrae Nacional e M8 Partners - e da WE Impact – primeira venture builder dedicada a mulheres líderes de startups, também parceira da Microsoft. As atividades começam em março e a programação conta com workshops até outubro. Para acompanhar as sessões basta se inscrever na plataforma de eventos do Microsoft Reactor [https://aka.ms/IFCseries]. Parte dos workshops será ministrada em inglês e parte em português, e a plataforma conta com legendas automáticas em português, inglês e espanhol. Veja a programação completa:DataWorkshop​31/3/2021Abertura institucional e workshop #1: uma introdução à IFC - aspectos jurídicos14/4/2021Workshop #2: O papel da IFC e das IFs* no estímulo ao empreendedorismo feminino5/5/2021Workshop #3: Fontes de capital: quais são e como escolher a melhor opção26/5/2021Workshop #4: The state of VC ecosystem in Latam and Brazil16/6/2021Workshop #5: Fundraising and institutional financing rounds30/6/2021Workshop #6: Investimento de impacto: como chamar a atenção desses investidores14/7/2021Workshop #7: Data-driven decisions as a key to developing a successful Company28/7/2021Workshop #8: How to push diversity at the startup level18/8/2021Workshop #9: How to do business with corporate buyers1/9/2021Workshop #10: As oportunidades para mulheres no setor de tecnologia no Brasil22/9/2021Workshop #11: Aceleradoras e treinamentos: como escolher as melhores opções20/10/2021Encerramento institucional e Workshop #12: O ecossistema de tech startups Sobre a IFC A IFC — membro do Grupo Banco Mundial — é a maior instituição global de desenvolvimento voltada para o setor privado nos mercados emergentes. Trabalhamos em mais de 100 países, usando nosso capital, conhecimento técnico e influência para criar mercados e gerar oportunidades nos países em desenvolvimento. No exercício financeiro de 2020, investimos US$ 22 bilhões em empresas privadas e instituições financeiras nos países em desenvolvimento, alavancando o poder do setor privado para erradicar a pobreza extrema e aumentar a prosperidade compartilhada. Para mais informações, visite www.ifc.org. Sobre a Microsoft A Microsoft (Nasdaq ""MSFT"" @microsoft) habilita a transformação digital na era da nuvem inteligente e da fronteira inteligente. A missão da Microsoft é empoderar cada pessoa e organização no planeta a conquistar mais. A empresa está no Brasil há 31 anos e é uma das 120 subsidiárias da Microsoft Corporation, fundada em 1975. Em 2019, a empresa investiu mais de R$ 48 milhões levando tecnologia gratuitamente para 2.038 ONGs no Brasil, beneficiando vários projetos sociais. Desde 2011, a Microsoft já apoiou mais de 7.100 startups no Brasil por meio de doações de mais de US$ 200 milhões em créditos de nuvem. Fique ligadowww.ifc.org/lacwww.twitter.com/IFC_LAC www.linkedin.com/company/ifc-américa-latina-y-el-caribe www.facebook.com/IFCwbg www.instagram.com/ifc_org/ www.youtube.com/IFCvideocasts www.twitter.com/IFC_org www.ifc.org/SocialMediaIndex

"
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,"São Paulo, 22 de março de 2021 – A International Finance Corporation (IFC), membro do Grupo Banco Mundial, e a Microsoft Participações promovem, a partir do dia 31 de março, um programa de capacitação para fomentar o empreendedorismo feminino no setor de tecnologia. Ele é composto por uma série de workshops online, gratuitos e abertos ao público, com foco no aperfeiçoamento do modelo de gestão de negócios e na ampliação das oportunidades de captação futura de startups lideradas por mulheres no Brasil `."
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,"Essa iniciativa faz parte da parceria formalizada em janeiro entre IFC e Microsoft para fomentar o empreendedorismo feminino e as oportunidades para pessoas em situação de refúgio no setor de tecnologia no Brasil. A primeira ação foi a realização do workshop público sobre as dimensões ESG (sigla em inglês para Ambiental, Social e Governança Corporativa) em empresas de tecnologia e startups em estágio inicial. "
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,"O programa de capacitação conta também com o apoio da WE Ventures - fundo de investimentos criado como parte da iniciativa Women Entrepreneurship (WE), idealizada pela Microsoft Participações, Bertha Capital, Sebrae Nacional e M8 Partners - e da WE Impact – primeira venture builder dedicada a mulheres líderes de startups, também parceira da Microsoft. "
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,"As atividades começam em março e a programação conta com workshops até outubro. Para acompanhar as sessões basta se inscrever na plataforma de eventos do Microsoft Reactor [https://aka.ms/IFCseries]. Parte dos workshops será ministrada em inglês e parte em português, e a plataforma conta com legendas automáticas em português, inglês e espanhol. "
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,Veja a programação completa:
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273," Sobre a IFC A IFC — membro do Grupo Banco Mundial — é a maior instituição global de desenvolvimento voltada para o setor privado nos mercados emergentes. Trabalhamos em mais de 100 países, usando nosso capital, conhecimento técnico e influência para criar mercados e gerar oportunidades nos países em desenvolvimento. No exercício financeiro de 2020, investimos US$ 22 bilhões em empresas privadas e instituições financeiras nos países em desenvolvimento, alavancando o poder do setor privado para erradicar a pobreza extrema e aumentar a prosperidade compartilhada. Para mais informações, visite www.ifc.org. Sobre a Microsoft A Microsoft (Nasdaq ""MSFT"" @microsoft) habilita a transformação digital na era da nuvem inteligente e da fronteira inteligente. A missão da Microsoft é empoderar cada pessoa e organização no planeta a conquistar mais. A empresa está no Brasil há 31 anos e é uma das 120 subsidiárias da Microsoft Corporation, fundada em 1975. Em 2019, a empresa investiu mais de R$ 48 milhões levando tecnologia gratuitamente para 2.038 ONGs no Brasil, beneficiando vários projetos sociais. Desde 2011, a Microsoft já apoiou mais de 7.100 startups no Brasil por meio de doações de mais de US$ 200 milhões em créditos de nuvem. "
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,Fique ligadowww.ifc.org/lacwww.twitter.com/IFC_LAC www.linkedin.com/company/ifc-américa-latina-y-el-caribe www.facebook.com/IFCwbg www.instagram.com/ifc_org/ www.youtube.com/IFCvideocasts www.twitter.com/IFC_org www.ifc.org/SocialMediaIndex
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,Contacts
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,"​Em São Paulo:Shirley Emerick, IFCTelefone: (55 11) 5185-7323E-mail: semerick@ifc.org​"
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,Subscription
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,Receive news and updates about IFC
https://pressroom.ifc.org/all/pages/PressDetail.aspx?ID=26273,Quick Links
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,"Sobre o Evento
O Programa de Diversidade e Inclusão da FGV Direito Rio realiza uma série de workshops para mulheres interessadas e engajadas na política, nos dias 19 de maio e 23 de junho. Com a participação de especialistas que vão debater desafios e potencialidades, lembramos que lugar de mulher também é na política institucional."
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,"Os workshops compõem o Minicurso de Formação Política para Mulheres, que são parte do Curso Formação Política para Mulheres, em parceria com o Consulado Geral dos EUA no Rio de Janeiro e com apoio do Nuderg/UERJ e do Fórum Fluminense Mais Mulheres na Política."
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,"Os encontros ocorrerão dentro do Zoom, onde teremos tradução simultânea e estarão disponíveis no Canal Oficial da FGV no Youtube com áudio original."
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,"Realizando a inscrição, sua vaga estará garantida para as demais datas."
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,Programação:
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,"19 de Maio - Discutindo a Violência Política de Gênero Internacionalmente e como se Contrapor: a VPG em outros países, principais manifestações e leis, e o que pode ser feito para abordá-la (18h às 20h)"
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,Laura Albaine | Professora do Curso de Ciência Política da Universidade de Buenos Aires
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,Ligia Fabris | Professora FGV Direito Rio e Coordenadora do Programa de Diversidade e Inclusão
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,Anielle Franco | Diretora do Instituto Marielle Franco
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,Mona Lena Krook | Professora de Ciência Política e Presidente do Women & Politics Ph.D. Program na Rutgers University
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres, 
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,23 de Junho - Encerramento: Por Mais Mulheres na Política (18 às 20h)
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,Jacqueline Ward | Cônsul dos EUA no Rio de Janeiro
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,Ligia Fabris | Professora FGV Direito Rio e Coordenadora Programa de Diversidade e Inclusão
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,Clara Araújo | Professora PPCIS-UERJ
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,Sérgio Guerra | Diretor da FGV Direito Rio
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,"Praia de Botafogo, 190
Rio de Janeiro - RJ,
CEP: 22250-900.
Email: direitorio@fgv.br"
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,"As manifestações expressas por integrantes dos quadros da Fundação Getulio Vargas, nas quais constem a sua identificação como tais, em artigos e entrevistas publicados nos meios de comunicação em geral, representam exclusivamente as opiniões dos seus autores e não, necessariamente, a posição institucional da FGV. Portaria FGV Nº19 / 2018."
https://direitorio.fgv.br/eventos/workshop-online-de-formacao-politica-para-mulheres,"Esse site usa cookies

Nosso website coleta informações do seu dispositivo e da sua navegação e utiliza tecnologias como cookies para armazená-las e permitir funcionalidades como: melhorar o funcionamento técnico das páginas, mensurar a audiência do website e oferecer produtos e serviços relevantes por meio de anúncios personalizados. Para mais informações, acesse o nosso Aviso de Cookies e o nosso Aviso de Privacidade."
https://br.usembassy.gov/pt/consulado-dos-eua-e-instituto-botucatu-promovem-workshop-para-mulheres-empreendedoras-2/,
https://br.usembassy.gov/pt/consulado-dos-eua-e-instituto-botucatu-promovem-workshop-para-mulheres-empreendedoras-2/,"We’re sorry, this site is currently experiencing technical difficulties.  Please try again in a few moments.
Exception: request blocked"
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,"No dia 29 de julho, a partir das 14h, no auditório do campus da Liberdade (CE), a Universidade da Integração Internacional da Lusofonia Afro-Brasileira (Unilab) realiza evento em alusão ao Dia da Mulher Africana, celebrado dia 31 de julho. A data foi instituída em 1962, durante a conferência das mulheres africanas, em Dar-Es-Salaam, na Tanzânia."
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,"O evento na Unilab tem como objetivo refletir sobre a importância dessa data, evocando lutas e vitórias de mulheres africanas. Integram a programação rede de diálogo, workshops, apresentações de trabalho, além de atividades artísticas e culturais. O evento é organizado pelas Associações de Estudantes da Unilab de Moçambique, Cabo Verde, São Tomé e Príncipe, Guiné-Bissau e Angola."
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,"O credenciamento das atividades será feito 10 minutos antes da realização do evento, de forma presencial, no auditório do campus da Liberdade. O evento é gratuito e aberto ao público em geral."
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,Programação:
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/, 
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,"CAMPUS DA LIBERDADE
(Sede Administrativa)"
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,"Avenida da Abolição, 3 – Centro
CEP.: 62.790-000
Redenção – Ceará – Brasil
Tel: + 55 (85) 3332.6101"
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,———————————
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,CAMPUS DAS AURORAS
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,"Rua José Franco de Oliveira, s/n
CEP.: 62.790-970
Redenção – Ceará – Brasil"
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,UNIDADE ACADÊMICA DOS PALMARES
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,"Rodovia CE 060 – Km51
CEP.: 62785-000
Acarape – Ceará – Brasil"
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,CAMPUS DOS MALÊS
https://unilab.edu.br/2022/07/25/rede-de-dialogo-workshops-apresentacao-de-trabalhos-e-atividades-culturais-integram-a-programacao-do-dia-da-mulher-africana-na-unilab-que-sera-celebrado-dia-29-07/,"Av. Juvenal Eugênio Queiroz, s/n – Baixa Fria
CEP.: 43900-000
São Francisco do Conde – Bahia – Brasil
Tel: + 55 (71) 3651.8250"
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,"Acontece no dia 4 de julho de 2020, sábado, a partir das 8h30, o III Workshop ADAs. Esta edição tem como tema ""Mulheres Conectadas"" e terá em sua programação palestra, mesa redonda e minicursos voltados para a participação de mulheres na computação. Confira a programação completa:"
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas, 
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,8h30 - Abertura
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,"9h - Palestra: Ciência aberta: abertura de dados, materiais, métodos e códigos de programas       Claudia Bauzer Medeiros"
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,"10h - Mesa redonda  - Mulheres Conectadas       Claudia Bauzer Medeiros, UNICAMP       Cristiane Bastos Rocha Ferreira, UFG       Christiane Borges Santos, IF Luziânia (Mulheres na Tecnologia)       Elisângela Silva Dias (UFG)       Fabiana Freitas Mendes (UnB)       Gláucia Faria Young, diretora de Engenharia e Parceiros de Software da Microsoft       Karen Cristina Pessoa, coordenadora do PyLadies       Karen Ribeiro, UFMT (Meninas Digitais SBC)       Nilzete Olímpio Álvares (UFG)       Renata Dutra Braga (UFG)       Uyara Ferreira Silva, IF Formosa e aluna de doutorado no INF       Mediadora: Luciana de Oliveira Berretta"
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,13h - Minicurso: Meu primeiro projeto em Data Science       Karen Cristina Pessoa
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,14h - Minicurso: Fazendo a sua primeira contribuição em um projeto open source       Anna e Só
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,15h - Encerramento
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,Toda a programação será transmitida pelo canal do YouTube do INF.
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,Instituto de Informática (INF) - UFG
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,"Alameda Palmeiras, Quadra D, Câmpus Samambaia"
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,CEP 74690-900 Goiânia - Goiás - Brasil.
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,Telefone: +55 (62) 3521-1182
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,Secretaria Acadêmica:         Secretaria Administrativa: 
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,(62) 3521-1181                         (62) 3521-1501 
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,Fale Conosco
https://inf.ufg.br/p/33714-iii-workshop-adas-mulheres-conectadas,© Universidade Federal de Goiás - UFG. Todos os direitos reservados.
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,Tags
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"A indústria de software é dominada por homens, mas Mimmit koodaa (Mulheres que programam) trouxe milhares de mulheres para a codificação profissional. O trabalho começou com workshops e cresceu incluindo também networking e suporte de carreira."
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,Workshops de programação organizados por Mimmit koodaa (Mulheres que programam) contrariam o estereótipo infundado de que você precisa ser um homem para trabalhar em TI.
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,Homens provavelmente criaram e codificaram a maioria dos programas de computador que você usa.
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"As pessoas na Finlândia têm boas razões para se orgulhar da igualdade de gênero em seu país, que ficou em segundo lugar no Relatório Global de Desigualdade de Gênero de 2021 do Fórum Econômico Mundial (link em inglês), mas ainda há muito trabalho a ser feito. Por exemplo, apenas 25% dos funcionários de TIC na Finlândia são mulheres. Embora essa seja uma porcentagem maior do que em muitos países europeus, há uma necessidade urgente de aumentar as mulheres na indústria de software."
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,É por isso que a organização Mimmit koodaa existe.
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"“Esta é uma questão de igualdade que é importante para ser abordada por nossa sociedade”, diz Milja Köpsi, diretora de programação da Mimmit koodaa. “Além disso, isso é um problema para as empresas.” Há necessidade de trabalhadores adicionais na indústria, “o que pode ser resolvido trazendo mais especialistas para o campo”, diz ela."
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,As participantes se aprofundam na codificação em um evento da Mimmit koodaa realizado em cooperação com a Microsoft.Foto: Mimmit koodaa
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"Mimmit koodaa, que significa algo similar a “Mulheres que programam” na gíria finlandesa, é uma das iniciativas estabelecidas pela Associação Finlandesa de Software e E-Business, um grupo fundado em 1989 para líderes corporativos e composto por cerca de 600 empresas. Depois que a Mimmit koodaa foi criada em 2018, seu trabalho começou oferecendo oficinas de codificação para mulheres. Foi uma surpresa agradável quando 800 mulheres se inscreveram para o primeiro workshop; a expectativa era somente 100."
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"Ao longo dos anos, o movimento continuou a evoluir. Hoje eles oferecem workshops, treinamentos, networking, webinars e incentivam o apoio profissional de colegas."
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"Seus eventos cobrem uma ampla variedade de tópicos e temas. Por exemplo, uma iniciante pode participar de um evento para decidir qual linguagem de programação aprender ou como criar um aplicativo. Grandes empresas internacionais também trabalham com a Mimmit koodaa; eles realizaram um webinar com a Amazon Web Services sobre suas soluções em nuvem e uma aula com TietoEVRY sobre DevOps em healthtech. Os eventos da Mimmit koodaa são realizados em finlandês e inglês, pois o inglês é amplamente falado na indústria de software e é usado em muitas empresas finlandesas."
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"“Acabamos com o estereótipo de que você precisa ser homem para trabalhar em ciência, tecnologia, engenharia e matemática – isso simplesmente não é verdade”, diz Köpsi. “Gostamos de contar as histórias de mulheres que mudaram suas vidas e carreiras.”"
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"Em um workshop Mimmit koodaa, as participantes aprendem como a consultoria de vendas digitais Columbia Road vê o mundo.Foto: Mimmit koodaa"
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"Um exemplo é Eeva-Jonna Panula, uma desenvolvedora de software regular e sênior da Mimmit koodaa na empresa finlandesa de anéis inteligentes Oura."
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"“Quando eu era criança, não conhecia nenhuma programadora mulher”, diz Panula. “Eu tive um verão mágico quando tinha 15 anos, aprendendo a programar, mas depois esqueci porque as meninas não programavam onde eu cresci.”"
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"Somente dez anos depois, Panula voltou a programar como uma pausa do estresse de escrever sua tese de mestrado. Ela gostou tanto que mudou para a indústria de software, e um feliz acidente a envolveu com a Mimmit koodaa."
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"“Eu me inscrevi em um workshop da Mimmit koodaa para aprender mais sobre a biblioteca JavaScript React”, diz ela. “Achei que era um curso avançado, mas acabou sendo mais introdutório. Na verdade, eu poderia ajudar a ensiná-lo.”"
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,"Panula logo ficou profundamente imersa na Mimmit koodaa, organizando workshops, codificando ao vivo em webinars, escrevendo postagens em blogs e assumindo a conta do Instagram do grupo por uma semana. Ela também atua em grupos semelhantes, como LevelUP koodarit, uma comunidade para mulheres e pessoas não binárias interessadas em programação."
https://finland.fi/pt/negocios-amp-inovacao/organizacao-finlandesa-incentiva-mulheres-a-programar-e-traz-oportunidades-de-carreira/,Mimmit koodaa ajudou milhares de mulheres a encontrarem seu caminho no mundo da programação.Foto: Mimmit koodaa
